"IP","Year","Month","Day","Week","Date","Time","Page_Access_Method_and_Path","Path","Section","Page","Author","Response_Code","Bytes","User_Agent"
"51.79.168.173",2021,9,10,36,"2021-09-10","00:58:32","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"216.218.206.69",2021,9,10,36,"2021-09-10","02:42:20","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"34.220.232.230",2021,9,10,36,"2021-09-10","03:34:31","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.244.203.51",2021,9,10,36,"2021-09-10","03:34:32","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.220.88.221",2021,9,10,36,"2021-09-10","03:35:12","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.221.79.142",2021,9,10,36,"2021-09-10","03:35:15","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.253.236.187",2021,9,10,36,"2021-09-10","03:41:48","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"34.253.236.187",2021,9,10,36,"2021-09-10","03:41:49","GET /contact/ HTTP/1.1","/contact/","contact","contact","",200,21138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"34.253.236.187",2021,9,10,36,"2021-09-10","03:41:49","GET /terms/ HTTP/1.1","/terms/","terms","terms","",200,16801,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"45.146.164.110",2021,9,10,36,"2021-09-10","04:14:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,10,36,"2021-09-10","04:14:12","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"157.245.159.175",2021,9,10,36,"2021-09-10","16:59:58","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8"
"162.142.125.41",2021,9,10,36,"2021-09-10","18:25:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"45.146.164.110",2021,9,10,36,"2021-09-10","22:04:49","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,10,36,"2021-09-10","22:04:54","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"162.142.125.42",2021,9,10,36,"2021-09-10","22:19:37","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"64.62.197.152",2021,9,11,36,"2021-09-11","00:55:17","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"34.220.193.121",2021,9,11,36,"2021-09-11","03:22:05","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.220.193.121",2021,9,11,36,"2021-09-11","03:22:31","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.187.241.84",2021,9,11,36,"2021-09-11","03:23:15","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"54.244.144.60",2021,9,11,36,"2021-09-11","03:24:05","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"193.118.53.194",2021,9,11,36,"2021-09-11","03:28:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"80.66.88.100",2021,9,11,36,"2021-09-11","05:51:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
"213.32.122.82",2021,9,11,36,"2021-09-11","06:13:55","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
"206.189.32.18",2021,9,11,36,"2021-09-11","10:30:50","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
"193.118.53.202",2021,9,11,36,"2021-09-11","13:03:48","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"128.14.141.34",2021,9,11,36,"2021-09-11","18:23:43","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"80.66.88.100",2021,9,11,36,"2021-09-11","21:03:27","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
"45.146.164.110",2021,9,12,36,"2021-09-12","01:17:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,12,36,"2021-09-12","01:17:12","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"184.105.247.196",2021,9,12,36,"2021-09-12","02:53:28","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"137.184.81.158",2021,9,12,36,"2021-09-12","11:17:48","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
"162.142.125.196",2021,9,12,36,"2021-09-12","11:40:39","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"45.146.164.110",2021,9,12,36,"2021-09-12","12:23:17","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"178.32.197.89",2021,9,12,36,"2021-09-12","16:48:49","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0"
"51.254.49.111",2021,9,12,36,"2021-09-12","17:46:36","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:58.0) Gecko/20100101 Firefox/58.0"
"162.142.125.194",2021,9,12,36,"2021-09-12","19:32:09","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"74.120.14.114",2021,9,12,36,"2021-09-12","19:37:17","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"124.126.78.156",2021,9,12,36,"2021-09-12","20:22:40","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (Linux; Android 10.0; LG G2 Build/170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4472.114 Mobile Safari/537.36"
"167.248.133.60",2021,9,12,36,"2021-09-12","20:32:18","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
"162.221.192.26",2021,9,12,36,"2021-09-12","23:23:59","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
